SNR_dB,Modulation
26.959167849033097,16QAM
4.931780529852424,64QAM
24.12327738183395,64QAM
23.75883043400147,QPSK
3.815435676506608,16QAM
11.956776724323827,QPSK
5.104579234335507,64QAM
7.641615013726467,QPSK
7.897385244916331,QPSK
16.687091820773183,16QAM
12.342327952813966,16QAM
28.43198412018916,64QAM
3.791104258410154,16QAM
29.210764045505965,QPSK
6.919159206427919,64QAM
23.186218091455594,16QAM
10.169097785184642,QPSK
4.292441862519417,QPSK
25.736675557387198,64QAM
9.265826977093896,64QAM
19.765662126805267,16QAM
16.993310552598796,16QAM
14.152689281726229,16QAM
14.874584179456173,16QAM
21.967137422768626,64QAM
2.633187423703217,QPSK
20.045419858737155,QPSK
26.87436304195736,16QAM
1.7336459105959245,64QAM
4.219600177010002,16QAM
21.498958101060943,16QAM
13.118449447338527,64QAM
12.106458624410651,QPSK
4.108999036327075,QPSK
15.203101221533643,16QAM
3.7963593358913172,64QAM
14.298613689316213,QPSK
22.9084589688497,QPSK
7.747930736614905,64QAM
14.42358504539182,64QAM
29.76047908190507,QPSK
20.59951270062112,16QAM
25.240703139155958,16QAM
12.445428196816373,QPSK
23.03582769377566,16QAM
1.215275188239655,16QAM
3.687335476267349,64QAM
6.092117787601864,64QAM
12.058557738456587,64QAM
25.372346349772894,16QAM
10.387981523637915,64QAM
19.638635805463885,64QAM
21.2794288441045,QPSK
17.58547062265024,64QAM
10.717259045104086,QPSK
17.31160025140633,16QAM
10.267967783692386,64QAM
2.5162121565603623,QPSK
29.784119345580432,QPSK
3.815473608975327,QPSK
2.1704515150817203,16QAM
26.355922476214676,64QAM
9.055039826786853,16QAM
19.50890922220523,QPSK
9.870171889866985,16QAM
11.743628123834135,16QAM
7.863389160503895,QPSK
10.291320173790306,64QAM
12.321012017596294,64QAM
21.612482072770288,16QAM
15.346085827043755,64QAM
28.30695651470931,QPSK
1.2564118151632653,64QAM
15.092049678960844,16QAM
17.526743664951542,QPSK
27.605909582228218,QPSK
1.4747557086428276,QPSK
17.20498754805648,16QAM
25.608897855838713,16QAM
7.257831843577097,64QAM
26.288770455718122,16QAM
0.5713022782287547,QPSK
21.97363887401189,16QAM
27.99339663505959,16QAM
19.715929849201867,64QAM
13.170877319413439,QPSK
1.3464304941815408,64QAM
27.60341439967886,64QAM
14.108886680747244,64QAM
0.8699023300784403,QPSK
20.694632139862858,64QAM
14.455117607287745,QPSK
3.730359523272322,64QAM
6.428154279307787,64QAM
1.9347204136753882,QPSK
17.228806191257206,16QAM
18.660884377560276,64QAM
15.172268950663332,16QAM
24.513063990078447,64QAM
25.830264639240408,16QAM
18.4687319004938,16QAM
0.3826943912229164,16QAM
20.856889672432068,16QAM
12.539976507610547,16QAM
16.96672449679161,QPSK
19.472418060566532,16QAM
10.507098429812302,QPSK
27.51295515515383,64QAM
4.019246002493436,QPSK
20.145354218431123,16QAM
0.13078739869741285,QPSK
27.739533162155425,16QAM
3.3751239971427447,QPSK
2.8465269044272388,64QAM
9.990228991567328,16QAM
11.206988581172418,16QAM
6.429002169686359,QPSK
17.55364982781374,QPSK
13.287422941258907,QPSK
1.0252676712326225,QPSK
9.589561867659018,QPSK
24.312987407195116,16QAM
20.69104604585606,64QAM
21.746125607396415,QPSK
20.943507722505707,16QAM
9.329190641491,64QAM
2.9899176623032764,64QAM
8.17401552099288,QPSK
24.95355900555478,16QAM
29.414123933492135,16QAM
14.81541044224684,16QAM
0.2910106476912666,16QAM
4.2013443640268715,16QAM
9.662417259487974,64QAM
17.35756045778849,64QAM
2.252809374159419,64QAM
28.300718961296447,16QAM
10.952510198532021,64QAM
27.37752653774469,64QAM
23.415654082710653,QPSK
22.663118175467435,64QAM
18.20158739346696,QPSK
18.80351451155534,16QAM
19.140097056487445,16QAM
18.861641610767464,16QAM
16.611846941950837,16QAM
29.592420554486665,64QAM
21.968717022770882,QPSK
23.308391651775636,16QAM
26.173884452510226,16QAM
6.469192881775475,QPSK
2.5141247728518232,QPSK
14.486833097957959,QPSK
15.422420868578195,QPSK
24.87545339849753,QPSK
13.31350737847007,64QAM
17.12559076632938,QPSK
15.81212815540375,64QAM
1.1460835127217317,QPSK
18.45644689790742,QPSK
24.84129857322757,16QAM
4.725016442274114,16QAM
17.829952017797872,16QAM
17.80831633339243,16QAM
4.925548921690762,16QAM
3.703907211922081,16QAM
29.401558289294545,QPSK
11.811575089591127,QPSK
6.822651861705879,16QAM
5.139736333631248,16QAM
20.028051407497053,16QAM
18.283358919818365,QPSK
19.306563689622525,16QAM
2.6401808253435677,16QAM
26.80603750495311,QPSK
11.67799190427145,QPSK
9.401082192910739,64QAM
13.870843417432177,16QAM
11.701981972428847,QPSK
25.907310094174377,64QAM
27.877829255936764,QPSK
9.103596493488187,64QAM
25.918074223798644,64QAM
23.445693885992014,16QAM
27.924230170342852,16QAM
7.372509365576635,64QAM
17.308774503629373,16QAM
8.236337542213338,QPSK
24.722834714531228,QPSK
0.15972571713192774,64QAM
16.944574886591884,64QAM
10.17610293815754,QPSK
9.680511212334608,QPSK
19.347189715947508,64QAM
25.54453347941982,QPSK
18.275861741799787,QPSK
25.595189359401676,64QAM
7.937913356430899,16QAM
15.585055642949433,QPSK
13.516096172012281,16QAM
0.34934698509288653,16QAM
16.704364294222202,QPSK
19.845729724385247,16QAM
17.757432132572102,64QAM
22.088396963502646,QPSK
17.140185853592314,QPSK
2.0025076455227078,16QAM
3.493365722541343,QPSK
17.89423732631857,QPSK
8.249375759209205,16QAM
2.3893538710429754,16QAM
12.888082303456404,QPSK
16.629677942509662,QPSK
9.862379650488197,64QAM
21.61301106677334,64QAM
19.31311824303734,QPSK
9.984550832750159,QPSK
22.64617586725682,64QAM
19.460851275991065,16QAM
19.12336136153706,QPSK
16.60283102361204,64QAM
0.34169004265658387,64QAM
20.895215504306673,QPSK
11.281253733274694,QPSK
28.278291304759666,64QAM
24.53954313231616,QPSK
17.630834085939366,16QAM
7.565459454578082,QPSK
6.111521798329997,64QAM
10.211545130326474,64QAM
14.297038307400555,QPSK
8.881965301168414,64QAM
15.447884861774483,16QAM
4.961112765395578,QPSK
29.331384384765,QPSK
3.237736648949816,64QAM
27.958324189631163,16QAM
27.407340342080847,QPSK
15.76081445458494,64QAM
21.747308155082532,QPSK
13.081448939177635,16QAM
18.901037326273144,64QAM
10.21727812263356,QPSK
9.03477059356336,64QAM
17.34689358508541,64QAM
14.94389022551941,16QAM
17.386091074499433,16QAM
8.599817438610689,QPSK
11.008734954509858,64QAM
2.5169388188672794,64QAM
1.5682911681661715,64QAM
7.6037138901904875,QPSK
2.2274057799163725,16QAM
3.113241259042221,16QAM
24.387852161818113,64QAM
1.166210910500679,QPSK
19.76828381804228,64QAM
8.176732464462015,16QAM
26.146370421243795,64QAM
14.549768537324987,64QAM
9.167293779834772,64QAM
15.529168070683037,16QAM
11.458740571358065,QPSK
16.929031940094905,64QAM
3.435986049790447,16QAM
29.909715084376533,64QAM
12.766676330901527,QPSK
10.44691919122106,64QAM
21.306295449487948,QPSK
10.916982194859974,16QAM
24.99822915086273,QPSK
13.628121730812758,QPSK
21.586752397963046,16QAM
3.223596493256596,QPSK
25.383575566653352,QPSK
22.071539603343297,16QAM
6.351503353858971,QPSK
4.358580292373599,QPSK
9.488770461768732,64QAM
29.28211758095713,QPSK
7.704947237011758,QPSK
13.683816268399,QPSK
0.9006067715200894,16QAM
11.916825886986976,QPSK
17.139600462993084,16QAM
28.593738375238953,16QAM
15.502081348201934,QPSK
24.573219785330632,QPSK
16.413829277067016,QPSK
1.223550403065543,QPSK
9.450248255693221,QPSK
17.266485234933096,QPSK
28.51781897793373,QPSK
25.773910792537,16QAM
6.850668425365429,64QAM
6.603294900574905,16QAM
6.035189013417023,QPSK
27.674966889075094,64QAM
25.57998459305162,64QAM
23.246502967588462,QPSK
11.782053426726828,QPSK
15.131421128963003,16QAM
13.929952343854584,64QAM
7.601943226781179,64QAM
15.150841384463009,QPSK
0.9148964355826339,QPSK
3.954311204923775,64QAM
26.597687885068392,64QAM
22.5503930109427,QPSK
12.686052271772612,QPSK
15.514510868516316,QPSK
11.099966578799323,16QAM
22.223396014820175,16QAM
23.52561537696239,QPSK
22.898555706094772,16QAM
21.67835174503349,64QAM
6.135130160783875,64QAM
10.139099377214363,QPSK
14.095363049510247,64QAM
9.923789742829669,64QAM
22.64820600474987,64QAM
9.88060572749864,64QAM
4.146962603560115,64QAM
11.971213561449122,16QAM
29.39743298347141,16QAM
6.776442388007276,QPSK
18.36475976829687,64QAM
12.98919149519119,16QAM
2.130737029479799,16QAM
14.636298179941784,16QAM
21.064929859449375,64QAM
15.396599274834562,16QAM
26.16318191239743,QPSK
8.66811049972748,QPSK
2.587475139118948,64QAM
28.096968349740184,QPSK
11.34589048584657,16QAM
17.292166543609,64QAM
23.76009378390588,QPSK
9.729409916267418,64QAM
21.484936145328334,16QAM
4.062565494534841,QPSK
8.738812416165159,16QAM
4.3413190840955975,QPSK
24.336916752040736,64QAM
6.679477056803561,QPSK
21.522106662156308,QPSK
28.29895191736958,QPSK
15.833166272066311,64QAM
16.20087576782063,QPSK
13.831007042934361,16QAM
9.776704301809282,64QAM
14.269650927747513,64QAM
18.084225968002784,16QAM
29.57974716511978,64QAM
28.132936779546725,QPSK
25.864588748793654,64QAM
26.67391607114575,16QAM
14.035475498761288,64QAM
19.723329815323943,16QAM
26.852001688086425,64QAM
11.788522949740592,16QAM
28.852874350364065,64QAM
12.47358186207549,QPSK
18.03247996179647,16QAM
21.294141398171156,16QAM
28.51776039227815,64QAM
7.338488221567982,64QAM
22.383929347159267,64QAM
15.624467584322465,QPSK
8.056714218619232,64QAM
23.298205193891718,16QAM
16.566668405215395,64QAM
19.829214619490273,QPSK
9.687032057337031,64QAM
14.43821855482815,64QAM
18.520627529642013,16QAM
12.14732442809532,64QAM
5.95117619543104,QPSK
28.84921476945912,64QAM
15.344026201278522,64QAM
22.017611108631016,16QAM
12.331415806681743,64QAM
10.65395292077149,16QAM
12.21492895401375,16QAM
12.275899313569493,64QAM
16.325403478258607,16QAM
16.304096099440894,16QAM
14.91461447648615,64QAM
4.043573547523143,64QAM
14.882264355015934,QPSK
5.073117012619544,QPSK
3.784073588872955,16QAM
27.979371520235034,16QAM
18.148500394431128,64QAM
19.78470174373753,QPSK
12.053810110000914,QPSK
27.269426757445927,64QAM
19.137914687389966,64QAM
23.075096085707624,64QAM
11.056874070831416,64QAM
28.800356424573764,QPSK
24.61383870474945,64QAM
25.61845389043631,64QAM
5.1658280227726285,QPSK
8.128896236136585,64QAM
8.568797990507312,QPSK
8.127276697406135,QPSK
25.662244863128638,64QAM
0.9565438562577633,64QAM
2.282999669423229,16QAM
8.217446118897112,16QAM
5.996189239483309,QPSK
6.955788416485451,QPSK
23.938295677599,16QAM
16.893797816761406,QPSK
0.1731198387890398,16QAM
12.879682971125858,64QAM
12.236547805510767,64QAM
3.418358083336306,64QAM
20.284253658043713,QPSK
21.06291565138473,64QAM
21.62679657156293,QPSK
21.854128366757763,64QAM
0.001584807968904034,QPSK
28.617624115401664,QPSK
24.426263011639893,16QAM
27.119450897678558,16QAM
0.46929885922302406,16QAM
28.015763873572183,QPSK
24.293655860643142,16QAM
25.116574288760958,16QAM
2.798621541659055,16QAM
22.16334086755793,QPSK
28.79750068926273,QPSK
20.356420242544818,16QAM
17.116842138738193,16QAM
28.36889033246991,QPSK
13.28811365203308,QPSK
17.97880698931436,16QAM
14.290148804830986,16QAM
27.985386640808976,16QAM
2.282541802965218,QPSK
15.033591024760446,16QAM
20.60857324156315,QPSK
23.757196152667106,64QAM
17.49055942332409,16QAM
27.26753232364362,64QAM
28.25974340651615,QPSK
1.9295766958075056,64QAM
12.07111618624123,16QAM
0.7037706516346331,64QAM
9.882499721233287,64QAM
16.106046539118065,64QAM
27.323847915298465,QPSK
25.396629673962085,16QAM
3.8249918001595717,QPSK
2.790911242226871,64QAM
17.67802016270001,64QAM
15.96353917376348,QPSK
7.991329242900715,QPSK
26.983592536615056,64QAM
27.820992283846603,16QAM
12.07834315020488,QPSK
26.709076713405608,64QAM
11.51846682788918,64QAM
22.104504954891006,16QAM
14.278266526431725,64QAM
3.67749469521549,QPSK
27.838026037110644,64QAM
13.622897801326099,64QAM
22.03461120967211,64QAM
11.015214432938764,64QAM
0.5664263572870398,16QAM
3.0159107607550775,QPSK
14.886584384697732,64QAM
20.698930713790872,QPSK
10.042059797378371,16QAM
20.86465377532951,QPSK
20.959067682958683,16QAM
21.118077219834927,QPSK
14.775655620615252,QPSK
27.44658450364512,64QAM
14.675895539418468,QPSK
13.507955804899145,64QAM
5.98142457031881,64QAM
9.229652620690095,QPSK
1.2700347755491004,64QAM
19.006058808485108,QPSK
7.456072317812787,64QAM
9.124657634563953,64QAM
23.124435649929637,16QAM
9.816635494843617,16QAM
7.265876760394265,QPSK
5.071732474011172,64QAM
23.245752065458678,16QAM
3.891187739700807,16QAM
13.612612807510606,16QAM
15.207903482315832,64QAM
20.621697380571437,QPSK
18.998504469989864,64QAM
24.321620188355244,64QAM
1.3425430177871445,16QAM
8.893221743381917,64QAM
8.404023563261392,64QAM
4.380507167763247,16QAM
8.675347615693294,16QAM
9.292959424287103,64QAM
15.656533857824348,16QAM
19.91113436778768,QPSK
11.433015408354422,QPSK
21.584106939401437,QPSK
10.0849601573874,QPSK
8.70851031944281,QPSK
16.23564167571073,16QAM
0.7114908091737182,16QAM
2.3936737090200113,QPSK
12.539086307595811,QPSK
28.287381341752695,QPSK
21.64535339530271,16QAM
2.6437970850167325,16QAM
25.389540383426212,64QAM
21.96902311824543,64QAM
18.328395771079595,64QAM
24.608788818275322,64QAM
12.123295432288714,16QAM
6.6450315256155825,16QAM
15.36070167326278,16QAM
16.465252667804215,16QAM
16.14979116029736,QPSK
16.95221374440316,64QAM
28.461147547175425,16QAM
27.06736869288694,16QAM
26.271511096768183,64QAM
24.042504327258815,16QAM
28.30284321795856,QPSK
2.9548392503820975,16QAM
7.9536978433721846,64QAM
14.851678369637547,QPSK
25.396034793702157,QPSK
15.154971345681975,64QAM
22.44104218024766,64QAM
4.168797157467487,QPSK
7.572414389296806,16QAM
21.953282851130172,64QAM
4.9420202666317214,QPSK
10.540678039647803,64QAM
7.945987734407143,16QAM
10.495850826674355,16QAM
21.24972147233911,QPSK
11.03541543428403,16QAM
16.657899678238206,16QAM
2.997956311632289,16QAM
24.150530797038833,64QAM
11.096658769443746,QPSK
19.456024771000273,QPSK
21.76168804985498,QPSK
6.289827663351012,16QAM
26.5402495486005,64QAM
18.486727548208588,QPSK
12.861754252544443,64QAM
5.470055507346586,QPSK
28.2690281370362,16QAM
22.652046123948754,QPSK
6.240736881997466,QPSK
10.131323241726735,16QAM
24.290227742642198,16QAM
20.87032989646017,QPSK
22.97352878147173,64QAM
13.236033066387972,16QAM
21.494287879265006,QPSK
11.594811685917412,16QAM
6.337887508145893,64QAM
18.9803110452408,QPSK
29.280417767963826,QPSK
9.318029141859888,64QAM
13.829087766376189,64QAM
20.22004113209561,QPSK
16.245188463674637,64QAM
25.302833871271478,64QAM
22.852281194085478,QPSK
1.7489161158707112,16QAM
29.952637017713222,64QAM
22.572073611584017,16QAM
25.917099488823396,16QAM
19.535931362860392,16QAM
25.688553841402868,64QAM
3.371489247861282,QPSK
10.432135066779468,QPSK
26.29262830813478,QPSK
6.049656338006767,QPSK
2.347262957400682,QPSK
23.64356819835657,QPSK
25.064584669298885,16QAM
4.879566545697019,16QAM
25.630379483481462,16QAM
20.603033867915087,64QAM
15.602480496497517,64QAM
24.90750578344155,64QAM
12.577477479568973,QPSK
5.819818686701916,16QAM
8.54558029831841,64QAM
15.154920548799444,16QAM
15.939923780195272,QPSK
24.16742479323701,16QAM
23.740581709570034,QPSK
17.440996716137246,64QAM
23.42356450096429,QPSK
5.7532037488101295,QPSK
1.5019358127988303,16QAM
26.209014679041005,QPSK
2.266634812883087,64QAM
7.400652892319918,64QAM
20.859568488731536,QPSK
12.283438128819274,16QAM
26.289419097465263,64QAM
8.939393839868085,64QAM
0.35614040008077885,QPSK
9.019669216822324,QPSK
17.34225147554495,64QAM
11.2781512620988,QPSK
16.046182672762658,QPSK
26.29794356505056,64QAM
27.374551626911057,16QAM
7.979221939623363,16QAM
13.864214198097022,64QAM
16.474320457243536,QPSK
28.47337370664741,64QAM
29.95851957493154,64QAM
7.0622174652458,QPSK
21.809396140374464,16QAM
11.340931866995854,16QAM
0.24324590658639678,QPSK
0.27757567307707065,64QAM
13.816980226867672,QPSK
14.65004739013004,64QAM
0.6770908972032796,QPSK
20.607822503229073,QPSK
8.820101657848593,16QAM
16.79679304607848,16QAM
9.027572194962563,QPSK
5.014029446079215,QPSK
12.215212157966258,16QAM
6.968200943715023,64QAM
16.04402930757504,16QAM
5.964855908594399,64QAM
15.252179299338811,16QAM
4.721355446066027,16QAM
20.12924128457355,64QAM
22.61813053324272,QPSK
3.3118270274980133,16QAM
14.034072361120176,16QAM
2.1261510196462075,16QAM
17.94547336626007,QPSK
7.932128937889361,16QAM
15.828733705161236,QPSK
15.523830281528735,16QAM
27.730630385814013,64QAM
16.472496677061688,16QAM
17.489954391549468,16QAM
12.04959377293141,QPSK
28.472388095484504,QPSK
23.31557728318829,QPSK
8.562158709085248,64QAM
25.32628757328696,64QAM
12.9718908055527,QPSK
24.86001430600782,64QAM
24.686642048805062,QPSK
5.666105602885631,64QAM
21.034233941507306,QPSK
8.719289079195933,QPSK
8.924780099780046,64QAM
8.890442306417421,16QAM
21.767047426798445,QPSK
6.894781253776082,QPSK
0.027175057382706758,16QAM
21.457105604478993,QPSK
5.135542315053758,QPSK
3.1344718592350396,64QAM
7.1254836178218035,16QAM
11.39701566968112,QPSK
14.277189824196022,QPSK
1.3371012213789246,16QAM
29.117199978820814,16QAM
21.481891602586742,64QAM
9.695821959730084,64QAM
9.56091771856192,64QAM
13.45627648105378,QPSK
18.78734468289099,16QAM
4.391191997669033,64QAM
5.66789441294857,16QAM
25.783037485006528,QPSK
7.687647716672177,QPSK
11.405849939255326,16QAM
26.13815552850351,16QAM
19.894434881994677,64QAM
10.25135638025065,16QAM
20.510986371738625,64QAM
0.5904964614424113,16QAM
22.069279800340958,16QAM
14.610481215487184,16QAM
24.395464418533837,QPSK
28.63912956019405,QPSK
27.77365648483705,QPSK
27.277951303660224,64QAM
15.365098678016615,64QAM
10.804263424168141,QPSK
13.951059741920183,QPSK
20.696880099400822,16QAM
26.519933306135602,16QAM
6.209589090003586,64QAM
27.54579475385109,64QAM
24.455406959096674,16QAM
29.36568045534704,64QAM
26.407553198450614,QPSK
8.398119890757199,16QAM
3.178677340321431,16QAM
3.367232159747658,64QAM
8.736699557348283,16QAM
18.42551171953618,16QAM
24.129609782915175,QPSK
26.977509209446943,16QAM
18.712601531076984,16QAM
0.16893938244161188,16QAM
5.589503295556005,16QAM
2.9917861156010384,QPSK
10.8997342670703,16QAM
15.040529809012376,QPSK
1.3019153573568254,QPSK
10.45433927386966,QPSK
5.375390238759677,64QAM
19.412104987766217,64QAM
13.9281710797302,16QAM
14.859529408017263,QPSK
12.830753641003833,64QAM
28.68059131459701,16QAM
6.442053753646897,64QAM
15.49992779531623,QPSK
22.08052105096008,16QAM
16.705332394036876,QPSK
27.870626571504033,QPSK
11.339050669238524,64QAM
13.91027417319534,16QAM
2.655669456441853,16QAM
18.269973331557853,16QAM
8.646359053443181,64QAM
4.809271185467066,16QAM
16.33593878713524,64QAM
15.969307901397318,16QAM
2.2761492367214267,64QAM
20.946463604834182,16QAM
18.713165719525588,64QAM
5.670518482394916,QPSK
14.083045864621315,QPSK
21.6096874943568,QPSK
15.883072216238295,16QAM
11.864672285507107,64QAM
9.670153742428308,QPSK
18.31181599932161,16QAM
28.173260949307217,64QAM
20.1523452143245,QPSK
2.242377109089465,QPSK
13.820549204464013,16QAM
26.72472394531883,64QAM
2.8338727740326064,16QAM
29.6662713641263,QPSK
28.47208180936264,16QAM
2.348234421896276,16QAM
28.00239961348665,QPSK
10.893977707783867,QPSK
25.341275012275876,64QAM
12.551500131398146,64QAM
13.225653381075476,QPSK
19.027292729326277,QPSK
23.2343225782795,64QAM
1.013674528447459,16QAM
17.79467986581403,QPSK
5.60198982292113,QPSK
10.378485535896088,16QAM
10.439059984656495,64QAM
14.07181020663461,64QAM
10.024092356285202,16QAM
3.2208335535200328,QPSK
4.368862155763543,16QAM
1.0031395668329302,QPSK
14.107472559862629,64QAM
28.633430845589658,QPSK
3.470256709443497,QPSK
28.387934790092462,QPSK
22.000845441962806,QPSK
19.124964088024896,QPSK
19.35833265970689,64QAM
24.801829451888462,16QAM
3.207595931394641,64QAM
15.142629706966252,QPSK
20.912734147822757,16QAM
17.60461335220691,QPSK
24.98337213069884,64QAM
2.1681512703405446,64QAM
20.72103118497498,QPSK
16.02083191154153,QPSK
11.374825919398303,16QAM
10.208249467020925,16QAM
18.624978983225787,QPSK
26.729861239327946,16QAM
14.885277783033459,QPSK
24.741694922307605,QPSK
12.064691455319025,QPSK
3.0718338837952963,64QAM
1.8451720937591565,QPSK
1.5400311397103272,QPSK
11.404504258730098,QPSK
10.117132525075261,16QAM
21.538110708677085,QPSK
22.284645047545975,64QAM
1.5256190650121948,64QAM
6.633697886670449,QPSK
8.22785550476699,QPSK
16.428359524284282,QPSK
4.335456717208508,64QAM
4.018236582000011,16QAM
28.31366667623874,16QAM
24.126087218933428,QPSK
5.419647062735109,16QAM
12.19703423716473,64QAM
10.668659977726966,QPSK
23.73012222196222,16QAM
15.306387494343662,QPSK
3.8354921098040107,QPSK
22.169761894687316,64QAM
11.906639346747568,64QAM
7.8877274289644115,16QAM
11.264958660621605,64QAM
14.932696908206891,QPSK
10.293465492510283,64QAM
7.257173177752735,16QAM
11.95506086411941,16QAM
0.5751873224969473,16QAM
23.174935382889416,64QAM
5.128346807027574,64QAM
1.3171384089191174,64QAM
19.610960787152376,64QAM
23.218083864710167,64QAM
24.414873947785296,16QAM
14.805275479817999,16QAM
6.1610455406995595,64QAM
22.116830317494802,QPSK
20.991392314630115,16QAM
7.388122023095197,QPSK
27.10223267588379,QPSK
3.13114374248487,16QAM
29.48064718773977,QPSK
25.80743432932394,QPSK
20.636959364372256,16QAM
28.162496648394985,16QAM
21.669335049711233,64QAM
5.713709910901378,16QAM
13.264684143384352,QPSK
2.145090729949061,16QAM
11.689722668643462,64QAM
22.24809059211626,16QAM
11.593300527924521,QPSK
9.908825264044022,16QAM
17.860671675309355,QPSK
26.16613586996685,16QAM
1.4274957763833729,64QAM
11.564113040992062,64QAM
4.747222254457881,16QAM
20.86062752195609,QPSK
3.1717368129340464,64QAM
19.944232757407335,QPSK
8.58542612393722,16QAM
5.967504412116741,64QAM
28.09057673474956,64QAM
0.555737302378676,QPSK
13.133318156687068,64QAM
0.6488097738538134,QPSK
14.50779144312987,QPSK
15.031421333832547,16QAM
9.64987414184241,QPSK
3.96485332575071,64QAM
11.29162613203426,QPSK
20.167888197976982,64QAM
23.471874259333774,QPSK
15.92251807164427,16QAM
17.69503183319267,16QAM
6.01849113373958,QPSK
8.619909996829483,QPSK
4.856868301570753,QPSK
7.478860500138341,16QAM
6.746603406765953,QPSK
15.583463591737129,QPSK
16.880662673721883,64QAM
28.348422624645135,16QAM
5.867119413045692,16QAM
19.25027130484488,QPSK
24.517778069625685,QPSK
16.807243913491575,64QAM
7.650109575032271,QPSK
7.876506900600006,16QAM
1.1775915921299973,64QAM
9.16332679645445,16QAM
22.338110370101404,QPSK
1.4255327162133113,64QAM
6.578858475144919,16QAM
21.18697495595346,16QAM
23.4795468846863,16QAM
13.659552301857852,QPSK
20.942230154359464,QPSK
11.63856505964676,QPSK
4.797397350723825,QPSK
11.944484805687196,16QAM
17.399034606094286,64QAM
28.441598455586707,QPSK
2.0625285626603196,64QAM
15.221822815348817,16QAM
9.867593346321732,QPSK
15.249350828300836,16QAM
0.7192634212959503,QPSK
9.39076064104744,QPSK
24.59604442581015,64QAM
16.618252015639126,16QAM
13.517474784483522,16QAM
8.565752151460188,16QAM
8.941275683740677,64QAM
11.493043007717533,64QAM
25.06712129893681,16QAM
29.016396204248053,16QAM
13.159661440511236,QPSK
11.800585162432855,QPSK
25.396523274595886,64QAM
12.807159619089107,QPSK
16.560545168869535,16QAM
6.928249937962333,16QAM
22.305076073372256,QPSK
15.959649548123455,QPSK
24.27103650721025,64QAM
23.421981900860093,QPSK
6.450143048100857,64QAM
21.469066516732873,QPSK
24.00163223854114,QPSK
10.383217223471853,QPSK
5.178273387068236,QPSK
0.0789646673876454,16QAM
13.527109592794446,16QAM
10.572981946165248,16QAM
16.647295014762268,QPSK
5.641232777663573,64QAM
25.789966429994255,QPSK
7.73265646884329,16QAM
6.7928881526295,64QAM
14.421421694530679,64QAM
14.965530712328228,16QAM
6.452556863552785,QPSK
8.155821801777472,64QAM
5.091157174657348,64QAM
21.553805349695004,16QAM
23.102670937622456,64QAM
13.869854923778478,64QAM
21.422610680550523,64QAM
22.078061758123365,QPSK
4.148265830334258,QPSK
28.9853407450361,16QAM
24.63095841289293,QPSK
6.134503835874705,64QAM
5.584951072382108,QPSK
3.7698343673874826,64QAM
4.151356876257552,64QAM
22.444853970860883,QPSK
14.089627708548706,QPSK
23.488025182196015,QPSK
22.387646830506164,QPSK
18.138381405156647,16QAM
20.590998197360385,QPSK
0.5506717313742537,16QAM
9.353329404150658,64QAM
19.134665377782305,16QAM
0.280348604587326,64QAM
0.9893083104778022,16QAM
25.556639474111496,16QAM
20.520745850762154,64QAM
7.961091993610319,16QAM
20.63888520356127,64QAM
23.7737000741779,QPSK
9.203828493303037,64QAM
1.0811213249756235,16QAM
27.983373740632036,QPSK
10.355395148868915,16QAM
3.1944528985411913,QPSK
14.755706141794422,64QAM
23.054033869924016,QPSK
6.649419438526775,QPSK
8.0847015040009,QPSK
7.281449603957495,16QAM
29.750191584950343,QPSK
5.922112011916276,64QAM
17.26560650898372,64QAM
27.75793924970893,64QAM
4.406897066333377,QPSK
29.125625936031007,64QAM
28.42431703186874,16QAM
26.537159611747878,64QAM
6.436695639900067,QPSK
19.0216516803295,64QAM
22.826744188837203,QPSK
29.58083784589289,QPSK
5.412714662441113,64QAM
22.980776985578892,16QAM
10.16403509781339,16QAM
5.26879396704007,64QAM
12.641308236415648,QPSK
23.815077364458492,64QAM
13.945494111121565,QPSK
16.125693006091456,QPSK
29.854782306003635,QPSK
11.97327898672278,16QAM
18.462022641277194,16QAM
10.957326048461155,64QAM
11.783569389861148,16QAM
20.869222603362243,QPSK
28.136609282846504,QPSK
16.270768514769642,64QAM
23.051997868463395,QPSK
2.676196764508915,64QAM
6.334741122957809,64QAM
15.063949227585972,QPSK
0.6003517088632437,16QAM
7.585649362876764,QPSK
15.522038694748984,QPSK
0.44883594768902135,64QAM
7.936388586781251,16QAM
15.420924584276085,64QAM
17.19447743943737,QPSK
27.772550791659164,64QAM
19.360368697518236,64QAM
12.442074075899813,QPSK
27.910535313992035,64QAM
23.54648950163383,QPSK
6.000267633382428,64QAM
3.9252708404645933,16QAM
20.27434907228199,QPSK
16.796494967309513,16QAM
23.69020841378267,64QAM
22.164151502360593,16QAM
18.756346015725452,16QAM
29.591465148866767,16QAM
16.00769190331226,64QAM
3.393172695051595,QPSK
24.84820694447965,64QAM
7.555600870371269,64QAM
23.319064444317547,64QAM
28.713212880001542,QPSK
20.903865418930238,64QAM
17.88090482849403,64QAM
13.811585270251218,QPSK
10.932295979862097,QPSK
10.590142529155088,QPSK
19.09118117128772,16QAM
22.538193508132377,QPSK
20.35551208453243,16QAM
5.952303035806882,16QAM
14.819615404304736,64QAM
23.74920216549189,16QAM
14.271122345671687,64QAM
16.098698392064815,16QAM
23.134081445124664,QPSK
19.837959187952745,64QAM
12.280347626471778,16QAM
